2021-02-05/23:10:27		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/14:13:50		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:51		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:51		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:51		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:52		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:52		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:52		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:52		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:53		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:53		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:54		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:54		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:55		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:55		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:56		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:56		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:57		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:57		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:57		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:58		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:58		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:58		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:59		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:59		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:13:59		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:00		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:00		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:00		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:01		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:01		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:01		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:01		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:02		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:02		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:02		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:02		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:03		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:03		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:03		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:03		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:04		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:04		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:04		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:05		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:05		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:06		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:06		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:06		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:07		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:07		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:07		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:08		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:08		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:08		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:08		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:08		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:09		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/14:14:09		 wafer_29012020_050617.csv: File loaded successfully!!
2021-02-14/16:03:41		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:41		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:42		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:42		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:42		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:42		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:42		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:42		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:43		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:43		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:43		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:43		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:43		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:43		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:44		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:44		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:44		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:44		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:45		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:45		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:45		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:45		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:45		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:45		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:45		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:46		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:46		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:46		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:46		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:46		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:46		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:47		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:47		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:47		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:47		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:47		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:47		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:48		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:48		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:48		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:48		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:48		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:48		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:48		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:49		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:49		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:49		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:49		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:49		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:49		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:50		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:50		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:50		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:50		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:50		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:51		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:51		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:51		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:51		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:52		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:52		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:52		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:52		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:53		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:53		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:53		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:54		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:54		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:54		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:55		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:55		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:55		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:55		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:55		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:56		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:56		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:56		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:57		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:57		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:57		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:57		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:57		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:57		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:58		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:58		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:58		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:58		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:59		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:59		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:59		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:03:59		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:04:00		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:04:00		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:04:00		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:04:00		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:04:01		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:04:01		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:04:02		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:04:02		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:04:02		 wafer_13012020_090817.csv: File loaded successfully!!
2021-02-14/16:04:02		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:03		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:03		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:03		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:03		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:03		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:03		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:04		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:04		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:04		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:04		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:05		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:05		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:05		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:05		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:06		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:06		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:06		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:06		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:06		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:07		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:07		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:07		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:07		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:07		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:07		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:08		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:08		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:08		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:08		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:08		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:08		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:09		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:09		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:09		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:09		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:09		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:09		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:10		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:10		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:10		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:10		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:10		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:11		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:11		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:11		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:11		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:11		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:12		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:12		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:12		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:12		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:12		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:12		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:12		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:13		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:13		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:13		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:13		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:14		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:14		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:14		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:14		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:14		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:15		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:15		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:15		 wafer_16012020_051629.csv: File loaded successfully!!
2021-02-14/16:04:15		 wafer_16012020_051629.csv: File loaded successfully!!
